row,id,prompt,answer,label_json
31,ts9_31,"Okay. Well, that makes that easy. Do you remember if there were any concerns about like anything that you needed to talk that she needed to talk to the GP about at the time?","No, there was no concerns. My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway. And she was more than happy and by that and so am I.","[{'Original_Text': ""My wife is a PhD. So she does, she's a research scientist."", 'Code': 'Research Scientist Wife', 'Topic': 'Informational Background', 'Keywords': ['Scientific Background', 'Influential']}, {'Original_Text': 'She did a lot of research', 'Code': 'Extensive Research', 'Topic': 'Research', 'Keywords': ['Research']}, {'Original_Text': 'She was more than happy and so am I.', 'Code': 'Supportive Wife', 'Topic': 'Supportive Wife', 'Keywords': ['Supportive', 'Influential']}]"
20,ts9_20,Yeah. So you would start with the NHS but then kind of move on to some of those other like health authority kind of websites.,"Yeah, I like to try, rather than just having a single approach to have a more general, sometimes some of the smaller symptoms may not always be listed on one website, they just kind of get buried.","[{'Original_Text': 'Yeah, I like to try, rather than just having a single approach to have a more general', 'Code': 'Various Information Sources', 'Topic': 'Information Sources', 'Keywords': ['Various', 'Information Sources']}, {'Original_Text': 'Some of the smaller symptoms may not always be listed on one website, they just kind of get buried', 'Code': 'Symptoms Buried in Websites', 'Topic': 'Information Sources', 'Keywords': ['Small Symptoms', 'Website Content']}]"
21,ts9_21,"Yeah. Um, have you ever talked to a medical professional about the flu like maybe your children's, one of your kids' GP or like a health visitor or just any other you know medical professional?","Not about flu specifically in children, but about myself I have, yeah.","[{'Original_Text': 'Not about flu specifically in children but about myself I have ', 'Code': 'Medical Consultation (Not Children)', 'Topic': 'Medical Consultation', 'Keywords': ['Health Care Professional', 'Consultation']}, {'Original_Text': 'But about myself I have ', 'Code': 'Personal Experience (Adults)', 'Topic': 'Personal Health Experience', 'Keywords': ['Personal Health', 'Adult']}, {'Original_Text': 'Yeah', 'Code': '', 'Topic': '', 'Keywords': []}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_Text': 'Yeah, yeah, yeah, pretty straightforward.', 'Code': 'No Issues with Flu Shot', 'Topic': 'Benefits', 'Keywords': ['Shot', 'Vaccine']}]"
26,ts9_26,"Yeah, so pretty, pretty easy. Like you said, pretty straightforward. So if you want to learn more about a vaccine, like whether it is something that would be beneficial for your children, whether it's something that's recommended for them. Where would you go to get that information?","Uh the WHO. Well, I would use google in the UK to find out who was creating the vaccine and then I would go to that website and find out more information on their website.","[{'Original_Text': 'I would use google in the UK to find out who was creating the vaccine and then I would go to that website and find out more information on their website.', 'Code': '', 'Topic': '', 'Keywords': []}]"
27,ts9_27,"Okay, so you'd actually look for the the vaccine manufacturers information about that it?","Yeah, yeah.","[{'Original_Text': 'Yeah, yeah.', 'Code': '__', 'Topic': '__', 'Keywords': ['Vaccine Manufacturer', 'Vaccine Information']}]"
31,ts9_31,"Okay. Well, that makes that easy. Do you remember if there were any concerns about like anything that you needed to talk that she needed to talk to the GP about at the time?","No, there was no concerns. My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway. And she was more than happy and by that and so am I.","[{'Original_Text': ""My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway."", 'Code': 'Spouse is Scientist', 'Topic': 'Background Family Knowledge', 'Keywords': ['Scientist', 'Research History']}, {'Original_Text': 'She was more than happy and by that and so am I.', 'Code': 'Spouse Approves', 'Topic': 'Spouse Opinion', 'Keywords': ['Spouse', 'Approves']}]"
20,ts9_20,Yeah. So you would start with the NHS but then kind of move on to some of those other like health authority kind of websites.,"Yeah, I like to try, rather than just having a single approach to have a more general, sometimes some of the smaller symptoms may not always be listed on one website, they just kind of get buried.","[{'Original_Text': 'I like to try rather than just having a single approach', 'Code': 'Multiple Sources Considered', 'Topic': 'Information Sources', 'Keywords': ['Sources', 'Multiple']}, {'Original_Text': 'Some of the smaller symptoms may not always be listed on one website', 'Code': 'Multiple Symptoms in a Single Source', 'Topic': 'Information Sources', 'Keywords': ['Symptoms', 'Multiple']}, {'Original_Text': 'They just kind of get buried.', 'Code': 'Symptoms Getting Buried', 'Topic': 'Information Sources', 'Keywords': ['Symptoms', 'Buried']}]"
22,ts9_22,"Oh okay, was it because you were ill?","Yeah, yeah, I had the flu.","[{'Original_Text': 'Yeah, yeah, I had the flu.', 'Code': 'My Illness', 'Topic': 'Individual Health', 'Keywords': ['Flu', 'Illness']}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_Text': 'Yeah, yeah, yeah, pretty straightforward.', 'Answer': 'Yeah', 'Code': 'Easy to get vaccine', 'Topic': 'Benefit of Vaccination', 'Keywords': ['Easy', 'Straightforward']}]"
29,ts9_29,"Yeah, in like the autumn of 2019.",Yeah.,"[{'Original_Text': 'Yeah, in like the autumn of 2019.', 'Code': 'Flu Season Autumn of 2019', 'Topic': 'Seasonality', 'Keywords': ['Seasonality', 'Year']}]"
30,ts9_30,"Yeah. And did you when they got the vaccine. Did you talk to their GP or like any, you know, nurses, about the vaccine at that time, or did you not have any--","I personally was at sea, so it was my wife that took them for it.","[{'Original_Text': 'I personally was at sea, so it was my wife that took them for it.', 'Code': 'At Sea when vaccine occurred', 'Topic': ""Parent's Availability"", 'Keywords': ['At Sea', 'Available']}]"
31,ts9_31,"Okay. Well, that makes that easy. Do you remember if there were any concerns about like anything that you needed to talk that she needed to talk to the GP about at the time?","No, there was no concerns. My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway. And she was more than happy and by that and so am I.","[{'Original_Text': 'My wife is a PhD. So she does', 'Code': 'Medical Professional Background', 'Topic': 'Medical Background', 'Keywords': ['Medical Professional', 'Background']}, {'Original_Text': 'She did a lot of research, previous to any a vaccine', 'Code': 'Research before Vaccine', 'Topic': 'Research', 'Keywords': ['Research', 'Vaccine']}]"
21,ts9_21,"Yeah. Um, have you ever talked to a medical professional about the flu like maybe your children's, one of your kids' GP or like a health visitor or just any other you know medical professional?","Not about flu specifically in children, but about myself I have, yeah.","[{'Original_Text': 'Not about flu specifically in children', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'But about myself I have', 'Code': '', 'Topic': '', 'Keywords': []}]"
22,ts9_22,"Oh okay, was it because you were ill?","Yeah, yeah, I had the flu.","[{'Original_Text': 'Yeah, yeah, I had the flu.', 'Code': 'I Had the Flu', 'Topic': 'Illness History', 'Keywords': ['Flu', 'Illness History']}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_Text': 'Yeah, yeah, yeah, pretty straightforward.', 'Code': 'Vaccination Provides Immunity', 'Topic': 'Health Benefits', 'Keywords': ['Immunity', 'Immune System']}]"
26,ts9_26,"Yeah, so pretty, pretty easy. Like you said, pretty straightforward. So if you want to learn more about a vaccine, like whether it is something that would be beneficial for your children, whether it's something that's recommended for them. Where would you go to get that information?","Uh the WHO. Well, I would use google in the UK to find out who was creating the vaccine and then I would go to that website and find out more information on their website.","[{'Original_Text': 'I would use google in the UK  to find out who was creating the vaccine', 'Code': 'Google UK', 'Topic': 'Information Source', 'Keywords': ['WHO', 'Google', 'Vaccine', 'Creator']}, {'Original_Text': 'And I would go to that website and find out more information on their website.', 'Code': 'Go to Creator Website', 'Topic': 'Information Source', 'Keywords': ['Website', 'Website']}]"
28,ts9_28,"Have you. So have your, your four year old children have they received the flu vaccine this year?","Not in 2020 but they did get it, at the backend of, well it would have been last year now wouldn't it? But it would have been the back end of 2019.","[{'Original_Text': 'Not in 2020.', 'Code': 'Not Vaccinated this Flu Season', 'Topic': 'Seasonal Flu Vaccination', 'Keywords': ['Vaccine', 'Vaccination']}, {'Original_Text': 'But they did get it, at the, backend of last year.', 'Code': 'Received Vacs in Past', 'Topic': 'Seasonal Flu Vaccination', 'Keywords': ['Vaccine', 'Vaccination']}]"
30,ts9_30,"Yeah. And did you when they got the vaccine. Did you talk to their GP or like any, you know, nurses, about the vaccine at that time, or did you not have any--","I personally was at sea, so it was my wife that took them for it.","[{'Original_Text': 'I personally was at sea, so it was my wife that took them for it.', 'Code': 'Wife Takes Child to GP', 'Topic': 'GP Visit', 'Keywords': ['GP', 'Visit']}]"
19,ts9_19,"Yeah. Um, so if you want to learn more about a sickness, like the flu, where would you go to get that information as far as like symptoms treatment options, you know, any thing.","Me personally I'd probably go to the NHS website which obviously in the UK is the authority. But then there are others the CDC in America website has details, the WHO has quite a lot of information on there as well just as a general list of what the symptoms around the world are.","[{'Original_Text': ""Me personally I'd probably go to the NHS website which obviously in the UK is the authority."", 'Code': 'NHS Website Most Trusted', 'Topic': 'Information Sources', 'Keywords': ['NHS Website', 'Trusted']}, {'Original_Text': 'But then there are others the CDC in America website has details', 'Code': 'Other Websites Recommended', 'Topic': 'Information Sources', 'Keywords': ['CDC', 'Other Website']}, {'Original_Text': 'the WHO has quite a lot of information on there as well just as a general list of what the symptoms around the world are.', 'Code': 'WHO Recommended', 'Topic': 'Information Sources', 'Keywords': ['WHO', 'Symptom']}]"
