row,id,prompt,answer,label_json
11,ts9_11,"Yeah, and it's two sets of twins it looks like?","Yeah. That's correct, yeah.","[{'Original_Text': ""Yeah. That's correct, yeah."", 'Code': ''}]"
15,ts9_15,"Yeah, sure. Um, so if one of your children were starting to get the flu. What symptoms would you expect to see in them?","Probably just generally off color, not acting themselves. Maybe a bit grumpy and tired, lethargic and and along with that complaining of aches and pains. And you know, generally not wanting to do anything that they normally want to do.","[{'Original_Text': 'Probably just generally off color, not acting themselves.', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'Maybe a bit grumpy and tired, lethargic', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'And along with that complaining of aches and pains', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'And you know, generally not wanting to do anything that they normally want to do.', 'Code': '', 'Topic': '', 'Keywords': []}]"
0,ts9_0,"Now so we can get started by doing a kind of a consent process. So I'm going to read you a series of statements and I'll just have you Say yes, I agree to them, or no, I don't.","Alright, Okay.","[{'Original_Text': ""I'm going to read you a series of statements"", 'Code': 'Interviewer Instructions', 'Topic': 'Question Types', 'Keywords': ['Consent', 'Instructions']}, {'Original_Text': ""I'll just have you say yes, I agree to them or no, I don't"", 'Code': 'Agree/Disagree Response', 'Topic': 'Response Types', 'Keywords': ['Response Type', 'Yes', 'No']}]"
1,ts9_1,"Alright, so the first statement is I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information asked questions and have had these questions answered satisfactorily.",Yeah I agree,"[{'Original_Text': 'I agree', 'code': '', 'topic': '', 'keywords': []}]"
2,ts9_2,"I understand that my participation is voluntary, and that I am free to withdraw at any time without giving any reason. I also understand that I can decline to answer any questions during the interview.",I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Participant Agrees', 'Topic': 'Agreement', 'Keywords': ['Agreement', 'Participant']}]"
3,ts9_3,I understand the information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with this study. I give permission for these individuals to have access to this information.,I agree,"[{'Original_Text': 'Interviewer: I understand the information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with this study. I give permission for these individuals to have access to this information.', 'Code': 'Other Researchers', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Researcher']}, {'Original_Text': 'Answer: I agree', 'Code': 'Agree', 'Topic': 'Informed Consent', 'Keywords': ['Agree', 'Consent: Positive']}]"
4,ts9_4,Understand that information collected during the interview may be shared with other researchers for use in future researcher teaching purposes and that the data will be thoroughly anonymized first,I agree,"[{'Original_Text': 'I agree', 'Code': 'Agreement to Use Data for Educational Purposes', 'Topic': 'Privacy', 'Keywords': ['Use Data', 'For Educational Purposes']}]"
5,ts9_5,I understand that the interview will be audio or video recorded according to my preference typed out and all identifying personal details will be removed.,I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Audio / Video Recording Agreement', 'Topic': 'Documentation', 'Keywords': ['Preferences', 'Data Security']}]"
6,ts9_6,"I understand that direct quotations may be taken from what I say and use in research or publications, but I will not be identifiable from these quotations.",I agree.,"[{'Original_Text': 'direct quotations may be taken from what I say and use in research', 'Code': 'No Identifiable Quotes Allowed', 'Topic': 'Interview Permission', 'Keywords': ['interview']}, {'Original_Text': 'qutoes use in reseach or publications', 'Code': 'Qutoes Use in Research', 'Topic': 'Publications', 'Keywords': ['Research']}]"
7,ts9_7,And I agree to take part in this study.,"Yeah, I agree.","[{'Original_Text': 'And I agree to take part in this study.', 'Code': 'I agree to take part', 'Topic': 'Agreement', 'Keywords': ['take part']}, {'Original_Text': 'Yeah I agree', 'Code': 'I agree', 'Topic': 'Agreement', 'Keywords': ['agree']}]"
8,ts9_8,"Excellent. And there's just two last things. So if you'd like to receive a copy of the research findings, I can send those to you after the studies completed and send those to your email address.","Yeah, that's fine. I know my wife is involved as well so she'll probably get a copy as well. So yeah, send them to me anyway.","[{'Original_Text': ""Yeah, that's fine."", 'Code': 'Yes Participation', 'Topic': 'Participation', 'Keywords': ['Participation', 'Yes']}, {'Original_Text': ""I know my wife is involved as well so she'll probably get a copy as well."", 'Code': 'Family Participation', 'Topic': 'Participation', 'Keywords': ['Family', 'Participation', 'Copy']}, {'Original_Text': 'So yeah, send them to me anyway.', 'Code': 'Any Participant Will Do', 'Topic': 'Participation', 'Keywords': ['Participation', 'Participation', 'Send', 'Copy']}]"
9,ts9_9,Excellent. Yep. I can do that. So that'll be in August of this year once the project is completed. And I can also mail you a hard copy of all the study documents if you'd like. Or if you prefer email that's fine too.,Email is fine,"[{'Original_Text': 'Email is fine', 'Code': 'Email Acceptable', 'Topic': 'Communication', 'Keywords': ['Email', 'Acceptable']}]"
11,ts9_11,"Yeah, and it's two sets of twins it looks like?","Yeah. That's correct, yeah.","[{'Original_Text': 'Yes.', 'Code': '1', 'Topic': '1', 'Keywords': ['1']}]"
13,ts9_13,Yeah with four children I think you would need a decent sized garden. I cant imagine it would work any other way.,No,"[{'Original_Text': 'No', 'Code': 'No', 'Topic': 'No', 'Keywords': ['Decision']}]"
18,ts9_18,"Yeah, absolutely. So have any of your children ever gotten the flu before? Do you know anyone whose children have gotten the flu?","Uh no, I don't know of anyone’s children. Certainly not any of mine.","[{'Original_Text': ""Uh no, I don't know of anyone’s children"", 'Code': 'Personal Experience', 'Topic': 'Personal Experience', 'Keywords': ['Personal Experience']}, {'Original_Text': 'Certainly not any of mine', 'Code': 'Not Mine', 'Topic': 'Personal Experience', 'Keywords': ['Mine']}, {'Original_Text': 'Do you know anyone whose children have gotten the flu?', 'Code': 'Knowledge of Others', 'Topic': 'Social Knowledge', 'Keywords': ['Children', 'Flu']}, {'Original_Text': 'Do you know anyone whose children have gotten the flu?', 'Code': 'Knowledge of Others', 'Topic': 'Social Knowledge', 'Keywords': ['Kids', 'Flu']}]"
20,ts9_20,Yeah. So you would start with the NHS but then kind of move on to some of those other like health authority kind of websites.,"Yeah, I like to try, rather than just having a single approach to have a more general, sometimes some of the smaller symptoms may not always be listed on one website, they just kind of get buried.","[{'Original_Text': 'Yeah, I like to try, rather than just having a single approach to have a more general', 'Code': 'Approach with Multiple Information Resources', 'Topic': 'Research Process', 'Keywords': ['Research']}, {'Original_Text': 'Sometimes some of the smaller symptoms may not always be listed on one website, they just kind of get buried.', 'Code': 'Smaller Symptoms Harder to Find', 'Topic': 'Research Process', 'Keywords': ['Research']}]"
21,ts9_21,"Yeah. Um, have you ever talked to a medical professional about the flu like maybe your children's, one of your kids' GP or like a health visitor or just any other you know medical professional?","Not about flu specifically in children, but about myself I have, yeah.","[{'Original_Text': 'Not about flu specifically in children but about myself I have yeah', 'Code': 'Never talked to medical professional about flu', 'Topic': 'Medical professional interaction', 'Keywords': ['Medical professional', 'Flu conversation']}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_text': 'Yeah, yeah, yeah', 'Code': ""Benefit: Prevention of Child's Illness"", 'Topic': 'Benefits', 'Keywords': ['Illness', 'Prevention']}, {'Original_text': ""So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?"", 'Code': 'Benefit: Prevention of Illness', 'Topic': 'Benefits', 'Keywords': ['Benefits', 'Prevention']}]"
27,ts9_27,"Okay, so you'd actually look for the the vaccine manufacturers information about that it?","Yeah, yeah.","[{'Original_Text': ""I'd actually look for the the vaccine manufacturers information about that"", 'Code': 'Seek Vaccine Manufacturer Information', 'Topic': 'Vaccine Manufacturer Information', 'Keywords': ['Vaccine Manufacturer']}]"
28,ts9_28,"Have you. So have your, your four year old children have they received the flu vaccine this year?","Not in 2020 but they did get it, at the backend of, well it would have been last year now wouldn't it? But it would have been the back end of 2019.","[{'Original_Text': ""Not in 2020 but they did get it, at the backend of, well it would have been last year now wouldn't it? But it would have been the back end of 2019."", 'Code': 'Not Flu Shot in 2020', 'Topic': 'Vaccine', 'Keywords': ['Vaccination 2020', 'Vaccines']}, {'Original_Text': 'But it would have been the back end of 2019.', 'Code': 'Had Vaccine in 2019', 'Topic': 'Vaccine', 'Keywords': ['Vaccines']}]"
29,ts9_29,"Yeah, in like the autumn of 2019.",Yeah.,"[{'Original_Text': 'yeah, in', 'Code': 'Fall Season', 'Topic': 'Season', 'Keywords': ['Fall', 'Autumn']}, {'Original_Text': 'the', 'Code': 'N/A', 'Topic': 'N/A', 'Keywords': ['N/A']}, {'Original_Text': 'autumn of 2019', 'Code': 'Year of Occurrence', 'Topic': 'Year', 'Keywords': ['2019']}, {'Original_Text': 'Yeah.', 'Code': 'N/A', 'Topic': 'N/A', 'Keywords': ['N/A']}]"
30,ts9_30,"Yeah. And did you when they got the vaccine. Did you talk to their GP or like any, you know, nurses, about the vaccine at that time, or did you not have any--","I personally was at sea, so it was my wife that took them for it.","[{'Original_Text': 'I personally was at sea', 'Code': 'Away at Sea (Parents)', 'Topic': 'Parental Location', 'Keywords': ['Away', 'Seas']}, {'Original_Text': 'It was my wife that took them for it', 'Code': 'Mother Takes Children to Medical Appointments', 'Topic': 'Role of the Parent', 'Keywords': ['Mother', 'Medical Appointments', 'Mothers']}]"
31,ts9_31,"Okay. Well, that makes that easy. Do you remember if there were any concerns about like anything that you needed to talk that she needed to talk to the GP about at the time?","No, there was no concerns. My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway. And she was more than happy and by that and so am I.","[{'Original_Text': ""My wife is a PhD. So she does, she's a research scientist. She did a lot of research, previous to any a vaccine that my kids get anyway."", 'Code': 'Research Scientist', 'Topic': 'Scientist Role', 'Keywords': ['Research Scientist']}]"
